ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,WPts,LPts,Year,TorneoID,WinnerResult,LoserResult,WinnerKey,LoserKey,Winner_ExpectedPoints,Loser_ExpectedPoints
24,Barcelona,Open Banco Sabadell ,2011-04-19,ATP500,Outdoor,Clay,3rd Round,3,Almagro N.,Andujar P.,11,51,7,5,7,6,0,0,0,0,0,0,2,0,Completed,2395,953,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-19,ATP500,Outdoor,Clay,3rd Round,3,Monfils G.,Haase R.,9,59,3,6,7,6,6,2,0,0,0,0,2,1,Completed,2600,843,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Nishikori K.,Machado R.,48,95,6,1,6,4,0,0,0,0,0,0,2,0,Completed,962,538,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Giraldo S.,Ramos A.,54,107,6,3,4,6,6,3,0,0,0,0,2,1,Completed,900,518,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Ferrero J.C.,Zverev M.,77,105,6,4,7,5,0,0,0,0,0,0,2,0,Completed,675,520,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Vagnozzi S.,Monaco J.,186,37,6,3,6,2,0,0,0,0,0,0,2,0,Completed,306,1075,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Montanes A.,Paire B.,27,121,6,7,6,1,6,4,0,0,0,0,2,1,Completed,1315,465,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Ferrer D.,Berlocq C.,6,72,6,2,6,2,0,0,0,0,0,0,2,0,Completed,4840,714,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Hanescu V.,Anderson K.,66,35,6,4,6,4,0,0,0,0,0,0,2,0,Completed,790,1115,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Gimeno-Traver D.,1,60,6,1,6,1,0,0,0,0,0,0,2,0,Completed,12870,839,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Lopez F.,Garcia-Lopez G.,42,26,6,7,6,3,6,4,0,0,0,0,2,1,Completed,1050,1330,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Gasquet R.,Kavcic B.,17,87,6,3,4,6,6,2,0,0,0,0,2,1,Completed,1745,587,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Melzer J.,Granollers M.,8,52,6,1,6,3,0,0,0,0,0,0,2,0,Completed,2975,943,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Davydenko N.,Roger-Vasselin E.,39,144,6,2,7,6,0,0,0,0,0,0,2,0,Completed,1060,411,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Dodig I.,Soderling R.,56,5,6,2,6,4,0,0,0,0,0,0,2,0,Completed,879,5420,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-20,ATP500,Outdoor,Clay,3rd Round,3,Raonic M.,Greul S.,28,125,6,3,4,6,7,6,0,0,0,0,2,1,Completed,1256,443,2011,Open Banco Sabadell _2011,Next Round,3rd Round,ATP500_Next Round,ATP500_3rd Round,0,25
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Monfils G.,Gasquet R.,9,17,6,4,7,6,0,0,0,0,0,0,2,0,Completed,2600,1745,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Ferrer D.,Hanescu V.,6,66,6,3,6,2,0,0,0,0,0,0,2,0,Completed,4840,790,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Melzer J.,Montanes A.,8,27,6,7,6,3,6,2,0,0,0,0,2,1,Completed,2975,1315,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Nadal R.,Giraldo S.,1,54,6,3,6,1,0,0,0,0,0,0,2,0,Completed,12870,900,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Almagro N.,Davydenko N.,11,39,7,6,6,3,0,0,0,0,0,0,2,0,Completed,2395,1060,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Ferrero J.C.,Vagnozzi S.,77,186,7,6,4,6,6,4,0,0,0,0,2,1,Completed,675,306,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Lopez F.,Nishikori K.,42,48,6,4,7,6,0,0,0,0,0,0,2,0,Completed,1050,962,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-21,ATP500,Outdoor,Clay,4th Round,3,Dodig I.,Raonic M.,56,28,7,6,4,6,6,3,0,0,0,0,2,1,Completed,879,1256,2011,Open Banco Sabadell _2011,Next Round,4th Round,ATP500_Next Round,ATP500_4th Round,0,50
24,Barcelona,Open Banco Sabadell ,2011-04-22,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Monfils G.,1,9,6,2,6,2,0,0,0,0,0,0,2,0,Completed,12870,2600,2011,Open Banco Sabadell _2011,Next Round,Quarterfinals,ATP500_Next Round,ATP500_Quarterfinals,0,100
24,Barcelona,Open Banco Sabadell ,2011-04-22,ATP500,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Melzer J.,6,8,6,3,6,3,0,0,0,0,0,0,2,0,Completed,4840,2975,2011,Open Banco Sabadell _2011,Next Round,Quarterfinals,ATP500_Next Round,ATP500_Quarterfinals,0,100
24,Barcelona,Open Banco Sabadell ,2011-04-22,ATP500,Outdoor,Clay,Quarterfinals,3,Dodig I.,Lopez F.,56,42,6,4,2,6,6,4,0,0,0,0,2,1,Completed,879,1050,2011,Open Banco Sabadell _2011,Next Round,Quarterfinals,ATP500_Next Round,ATP500_Quarterfinals,0,100
24,Barcelona,Open Banco Sabadell ,2011-04-22,ATP500,Outdoor,Clay,Quarterfinals,3,Almagro N.,Ferrero J.C.,11,77,6,3,6,3,0,0,0,0,0,0,2,0,Completed,2395,675,2011,Open Banco Sabadell _2011,Next Round,Quarterfinals,ATP500_Next Round,ATP500_Quarterfinals,0,100
24,Barcelona,Open Banco Sabadell ,2011-04-23,ATP500,Outdoor,Clay,Semifinals,3,Ferrer D.,Almagro N.,6,11,6,3,6,4,0,0,0,0,0,0,2,0,Completed,4840,2395,2011,Open Banco Sabadell _2011,Next Round,Semifinals,ATP500_Next Round,ATP500_Semifinals,0,200
24,Barcelona,Open Banco Sabadell ,2011-04-23,ATP500,Outdoor,Clay,Semifinals,3,Nadal R.,Dodig I.,1,56,6,3,6,2,0,0,0,0,0,0,2,0,Completed,12870,879,2011,Open Banco Sabadell _2011,Next Round,Semifinals,ATP500_Next Round,ATP500_Semifinals,0,200
24,Barcelona,Open Banco Sabadell ,2011-04-24,ATP500,Outdoor,Clay,The Final,3,Nadal R.,Ferrer D.,1,6,6,2,6,4,0,0,0,0,0,0,2,0,Completed,12870,4840,2011,Open Banco Sabadell _2011,Champion,Runner-Up,ATP500_Champion,ATP500_Runner-Up,500,330
25,Belgrade,Serbia Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Kavcic B.,Kamke T.,85,78,7,6,6,1,0,0,0,0,0,0,2,0,Completed,599,663,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Zverev M.,Sela D.,99,111,7,6,3,6,6,3,0,0,0,0,2,1,Completed,524,496,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Tipsarevic J.,Nishikori K.,36,47,2,6,6,2,7,6,0,0,0,0,2,1,Completed,1100,992,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Marchenko I.,Gulbis E.,108,33,6,2,6,4,0,0,0,0,0,0,2,0,Completed,501,1150,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Ungur A.,Ramirez-Hidalgo R.,182,103,6,7,6,3,6,4,0,0,0,0,2,1,Completed,327,516,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Devvarman S.,Kukushkin M.,71,65,1,6,6,4,6,2,0,0,0,0,2,1,Completed,714,800,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Lopez F.,Monaco J.,37,38,6,4,7,5,0,0,0,0,0,0,2,0,Completed,1095,1085,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Berrer M.,Peya A.,93,311,4,6,6,3,6,4,0,0,0,0,2,1,Completed,545,153,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Gonzalez F.,Klizan M.,516,156,6,2,6,4,0,0,0,0,0,0,2,0,Completed,55,377,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Granollers M.,Skugor F.,52,155,7,5,6,1,0,0,0,0,0,0,2,0,Completed,943,379,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Mello R.,Isner J.,90,29,6,4,7,6,0,0,0,0,0,0,2,0,Completed,560,1255,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Volandri F.,Lajovic D.,80,279,6,1,6,4,0,0,0,0,0,0,2,0,Completed,656,170,2011,Serbia Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
25,Belgrade,Serbia Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Kavcic B.,Mello R.,85,90,7,5,6,3,0,0,0,0,0,0,2,0,Completed,599,560,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Montanes A.,Berrer M.,28,93,3,6,6,2,6,2,0,0,0,0,2,1,Completed,1270,545,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Lopez F.,Gonzalez F.,37,516,6,4,7,6,0,0,0,0,0,0,2,0,Completed,1095,55,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Djokovic N.,Ungur A.,2,182,6,2,6,3,0,0,0,0,0,0,2,0,Completed,9640,327,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Devvarman S.,Garcia-Lopez G.,71,26,7,6,2,6,7,6,0,0,0,0,2,1,Completed,714,1330,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Volandri F.,Marchenko I.,80,108,6,3,1,6,6,3,0,0,0,0,2,1,Completed,656,501,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Tipsarevic J.,Zverev M.,36,99,6,2,6,0,0,0,0,0,0,0,2,0,Completed,1100,524,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Granollers M.,Troicki V.,52,16,6,2,6,3,0,0,0,0,0,0,2,0,Completed,943,1815,2011,Serbia Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
25,Belgrade,Serbia Open,2011-04-29,ATP250,Outdoor,Clay,Quarterfinals,3,Lopez F.,Montanes A.,37,28,6,4,6,4,0,0,0,0,0,0,2,0,Completed,1095,1270,2011,Serbia Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
25,Belgrade,Serbia Open,2011-04-29,ATP250,Outdoor,Clay,Quarterfinals,3,Volandri F.,Granollers M.,80,52,6,2,6,4,0,0,0,0,0,0,2,0,Completed,656,943,2011,Serbia Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
25,Belgrade,Serbia Open,2011-04-29,ATP250,Outdoor,Clay,Quarterfinals,3,Tipsarevic J.,Devvarman S.,36,71,6,3,3,6,6,4,0,0,0,0,2,1,Completed,1100,714,2011,Serbia Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
25,Belgrade,Serbia Open,2011-04-29,ATP250,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Kavcic B.,2,85,6,3,6,2,0,0,0,0,0,0,2,0,Completed,9640,599,2011,Serbia Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
25,Belgrade,Serbia Open,2011-04-30,ATP250,Outdoor,Clay,Semifinals,3,Lopez F.,Volandri F.,37,80,7,6,6,2,0,0,0,0,0,0,2,0,Completed,1095,656,2011,Serbia Open_2011,Next Round,Semifinals,ATP250_Next Round,ATP250_Semifinals,0,100
25,Belgrade,Serbia Open,2011-04-30,ATP250,Outdoor,Clay,Semifinals,3,Djokovic N.,Tipsarevic J.,2,36,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,9640,1100,2011,Serbia Open_2011,Next Round,Semifinals,ATP250_Next Round,ATP250_Semifinals,0,100
25,Belgrade,Serbia Open,2011-05-01,ATP250,Outdoor,Clay,The Final,3,Djokovic N.,Lopez F.,2,37,7,6,6,2,0,0,0,0,0,0,2,0,Completed,9640,1095,2011,Serbia Open_2011,Champion,Runner-Up,ATP250_Champion,ATP250_Runner-Up,250,165
26,Estoril ,Estoril Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Hanescu V.,Machado R.,63,102,6,3,6,3,0,0,0,0,0,0,2,0,Completed,815,517,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Anderson K.,De Bakker T.,34,81,5,7,6,3,6,2,0,0,0,0,2,1,Completed,1125,640,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Sousa J.,Elias G.,254,270,7,6,3,6,5,2,0,0,0,0,1,1,Retired,192,176,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Chardy J.,Mannarino A.,53,59,6,4,6,3,0,0,0,0,0,0,2,0,Completed,920,845,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Bellucci T.,Nielsen F.,31,213,7,5,6,1,0,0,0,0,0,0,2,0,Completed,1160,242,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Riba P.,61,75,6,2,6,4,0,0,0,0,0,0,2,0,Completed,825,676,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Falla A.,Andujar P.,135,48,4,6,6,1,4,4,0,0,0,0,1,1,Retired,427,967,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Berlocq C.,Gimeno-Traver D.,72,60,6,4,6,3,0,0,0,0,0,0,2,0,Completed,714,829,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Gil F.,Cipolla F.,62,159,6,3,6,2,0,0,0,0,0,0,2,0,Completed,816,370,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Roger-Vasselin E.,Daniel M.,129,147,6,3,6,1,0,0,0,0,0,0,2,0,Completed,433,407,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Del Potro J.M.,Sousa P.,46,488,6,2,3,6,6,3,0,0,0,0,2,1,Completed,1015,65,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Raonic M.,Andreev I.,27,97,6,4,6,4,0,0,0,0,0,0,2,0,Completed,1274,529,2011,Estoril Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
26,Estoril ,Estoril Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Bellucci T.,Roger-Vasselin E.,31,129,6,3,5,7,7,5,0,0,0,0,2,1,Completed,1160,433,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Soderling R.,Chardy J.,5,53,6,1,6,7,6,1,0,0,0,0,2,1,Completed,5175,920,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Del Potro J.M.,Falla A.,46,135,6,2,6,1,0,0,0,0,0,0,2,0,Completed,1015,427,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-27,ATP250,Outdoor,Clay,3rd Round,3,Cuevas P.,Tsonga J.W.,61,18,6,2,7,6,0,0,0,0,0,0,2,0,Completed,825,1625,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Anderson K.,Hanescu V.,34,63,6,4,6,2,0,0,0,0,0,0,2,0,Completed,1125,815,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Raonic M.,Sousa J.,27,254,6,3,6,3,0,0,0,0,0,0,2,0,Completed,1274,192,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Simon G.,Berlocq C.,22,72,6,2,6,1,0,0,0,0,0,0,2,0,Completed,1475,714,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-28,ATP250,Outdoor,Clay,3rd Round,3,Verdasco F.,Gil F.,15,62,6,1,7,6,0,0,0,0,0,0,2,0,Completed,1910,816,2011,Estoril Open_2011,Next Round,3rd Round,ATP250_Next Round,ATP250_3rd Round,0,13
26,Estoril ,Estoril Open,2011-04-29,ATP250,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Bellucci T.,61,31,6,4,6,2,0,0,0,0,0,0,2,0,Completed,825,1160,2011,Estoril Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
26,Estoril ,Estoril Open,2011-04-29,ATP250,Outdoor,Clay,Quarterfinals,3,Del Potro J.M.,Soderling R.,46,5,6,4,7,5,0,0,0,0,0,0,2,0,Completed,1015,5175,2011,Estoril Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
26,Estoril ,Estoril Open,2011-04-30,ATP250,Outdoor,Clay,Quarterfinals,3,Verdasco F.,Anderson K.,15,34,6,7,6,2,6,3,0,0,0,0,2,1,Completed,1910,1125,2011,Estoril Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
26,Estoril ,Estoril Open,2011-04-30,ATP250,Outdoor,Clay,Quarterfinals,3,Raonic M.,Simon G.,27,22,7,6,4,6,6,3,0,0,0,0,2,1,Completed,1274,1475,2011,Estoril Open_2011,Next Round,Quarterfinals,ATP250_Next Round,ATP250_Quarterfinals,0,50
26,Estoril ,Estoril Open,2011-04-30,ATP250,Outdoor,Clay,Semifinals,3,Del Potro J.M.,Cuevas P.,46,61,6,2,7,6,0,0,0,0,0,0,2,0,Completed,1015,825,2011,Estoril Open_2011,Next Round,Semifinals,ATP250_Next Round,ATP250_Semifinals,0,100
26,Estoril ,Estoril Open,2011-04-30,ATP250,Outdoor,Clay,Semifinals,3,Verdasco F.,Raonic M.,15,27,6,4,0,0,0,0,0,0,0,0,1,0,Retired,1910,1274,2011,Estoril Open_2011,Next Round,Semifinals,ATP250_Next Round,ATP250_Semifinals,0,100
26,Estoril ,Estoril Open,2011-05-01,ATP250,Outdoor,Clay,The Final,3,Del Potro J.M.,Verdasco F.,46,15,6,2,6,2,0,0,0,0,0,0,2,0,Completed,1015,1910,2011,Estoril Open_2011,Champion,Runner-Up,ATP250_Champion,ATP250_Runner-Up,250,165
27,Munich,BMW Open,2011-04-24,ATP250,Outdoor,Clay,2nd Round,3,Dimitrov G.,Beck A.,69,110,6,1,6,4,0,0,0,0,0,0,2,0,Completed,742,498,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
27,Munich,BMW Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Youzhny M.,Bachinger M.,13,96,7,5,6,2,0,0,0,0,0,0,2,0,Completed,2205,530,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
27,Munich,BMW Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Stakhovsky S.,Istomin D.,39,56,5,1,0,0,0,0,0,0,0,0,0,0,Retired,1075,895,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
27,Munich,BMW Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Zeballos H.,Kendrick R.,113,84,6,4,6,4,0,0,0,0,0,0,2,0,Completed,493,602,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
27,Munich,BMW Open,2011-04-25,ATP250,Outdoor,Clay,2nd Round,3,Baghdatis M.,Benneteau J.,25,83,7,6,6,3,0,0,0,0,0,0,2,0,Completed,1340,620,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
27,Munich,BMW Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Cilic M.,Bolelli S.,21,122,7,5,7,6,0,0,0,0,0,0,2,0,Completed,1495,464,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
27,Munich,BMW Open,2011-04-26,ATP250,Outdoor,Clay,2nd Round,3,Mayer F.,Darcis S.,35,136,6,1,6,2,0,0,0,0,0,0,2,0,Completed,1125,426,2011,BMW Open_2011,Next Round,2nd Round,ATP250_Next Round,ATP250_2nd Round,0,0
